isin,ticker,gvkeyiid,ls_weight,country,figi,bbg_ticker,exch,mtd_local,mtd_usd,contrib_local,contrib_usd,missing_px
IT0000062072,G,01580401W,4.474416404961667e-05,ITA,BBG000BC1TX9,,IM,0.02939196769127217,0.02212586020387075,1.3151190241193149e-06,9.900031187008778e-07,False
GB00BPQY8M80,AV.,01554502W,-0.0001049183896536,GBR,BBG000DCK8W3,,LN,-0.0027286418400875867,-0.009506018759190993,2.862847078034255e-07,9.973561802312318e-07,False
DE0008404005,ALV,01572401W,-0.0001088966113532,DEU,BBG000BBF8T7,,GR,-0.0024466192170818912,-0.009488027884034245,2.6642854201183717e-07,1.0332140849960019e-06,False
GB0008706128,LLOY,01592901W,0.0002090467189407,GBR,BBG000BDQGD0,,LN,0.01182355616189179,0.0049516591753504535,2.471675621854575e-06,1.0351281039196246e-06,False
CH0014852781,SLHN,20569901W,-0.0001050527472669,CHE,BBG000BRJTZ5,,SW,0.003482045701849845,-0.009871604546456414,-3.6579846708822717e-07,1.0370391775376666e-06,False
IL0010824113,CPW,06318501W,-0.0001195574252224,ISR,BBG000K82ZT8,,US,-0.00878266503491465,-0.00878266503491465,1.0500328181651953e-06,1.0500328181651953e-06,False
US55261F1049,MTB,00469901,-3.840965352048808e-05,USA,BBG000D9KWL9,,US,-0.027652389501581554,-0.027652389501581554,1.0621186997693297e-06,1.0621186997693297e-06,False
CA74935Q1072,RBA,06560501,-0.0003245509589161,USA,BBG000C1DF05,,US,-0.003428404525823714,-0.003428404525823714,1.1126919764083835e-06,1.1126919764083835e-06,False
ES0118594417,IDR,21686101W,0.0002810069281745,ESP,BBG000BN71Y9,,SM,0.011111111111111072,0.003974061002553597,3.122299201938878e-06,1.1167386747056603e-06,False
FI0009005987,UPM,10171803W,1.4291128438970138e-05,FIN,BBG000GM9C07,,FH,0.08603491271820451,0.07836890216632963,1.229535987891446e-06,1.119980046480102e-06,False
CA0641491075,BNS,01558201C,6.050202597649619e-05,CAN,BBG000BXSXH3,,CN,0.02459210215180896,0.018712037126052072,1.4878720032053936e-06,1.1321161562735636e-06,False
JP3659000008,9021,22237601W,2.784546375433088e-05,JPN,BBG000H5XXL7,,JP,0.010945273631840724,0.04066359099457628,3.0477622019665443e-07,1.1322965491604094e-06,False
NL0011585146,RACE,02546601W,-4.325752202582165e-05,ITA,BBG00BS9K4K2,,IM,-0.020713305898491075,-0.027625778549552393,8.960062861315591e-07,1.1950227240877338e-06,False
US78467J1007,SSNC,06296502,-4.672351805387106e-05,USA,BBG000RJ2J04,,US,-0.02561166686754246,-0.02561166686754246,1.1966671792753513e-06,1.1966671792753513e-06,False
CA01626P1484,ATD,06465502C,-2.767226333761783e-05,CAN,BBG000DMT4D2,,CN,-0.03793099317119919,-0.04345218416612606,1.0496364316908077e-06,1.2024202828397082e-06,False
ES0124244E34,MAP,01628101W,-7.817637202565554e-05,ESP,BBG000BCQ2W2,,SM,-0.008501118568232546,-0.015500308118933992,6.645866078243557e-07,1.2117578540180727e-06,False
US02079K3059,GOOGL,16032901,0.000110629552348,USA,BBG009S39JX6,,US,0.011029910122292597,0.011029910122292597,1.2202340192679039e-06,1.2202340192679039e-06,False
CH1300646267,BG,14443501,0.000154684555096,USA,BBG01JZ8VL91,,US,0.007916702521297614,0.007916702521297614,1.2245916073343028e-06,1.2245916073343028e-06,False
US0357108390,NLY,06555601,-1.7019874585826253e-05,USA,BBG000BJFJ98,,US,-0.07373472949389182,-0.07373472949389182,1.2549558486058627e-06,1.2549558486058627e-06,False
US1924461023,CTSH,11186401,-2.989772211547496e-05,USA,BBG000BBDV81,,US,-0.04227314958191386,-0.04227314958191386,1.263870879145967e-06,1.263870879145967e-06,False
IL0010811243,ESLT,06538001W,2.578837784787681e-05,ISR,BBG000BJVH94,,IT,0.06243476610684118,0.049209117294428006,1.610091339207033e-06,1.269023310349199e-06,False
JP3134800006,7013,10036201W,1.976369042007648e-05,JPN,BBG000BM7CD0,,JP,0.03635346756152136,0.06681912278393365,7.184786785822007e-07,1.3205924568427436e-06,False
BE0974264930,AGS,01644701W,0.0003256651489878,BEL,BBG000BPXH52,,BB,0.011258278145695355,0.00412013223370411,3.6664288296639705e-06,1.3417834777386863e-06,False
NO0010345853,AKRBP,27569602W,2.9752708453260204e-05,NOR,BBG000QJ5PT7,,NO,0.04643356643356644,0.04540406204921288,1.3815243645429916e-06,1.350893820743967e-06,False
US8288061091,SPG,02938901,-4.031809051309725e-05,USA,BBG000BJ2D31,,US,-0.03366145440844004,-0.03366145440844004,1.357165565641982e-06,1.357165565641982e-06,False
US69331C1080,PCG,00826401,0.0002276945241013,USA,BBG000BQWPC5,,US,0.006028636021100153,0.006028636021100153,1.3726874098043543e-06,1.3726874098043543e-06,False
US8832031012,TXT,01051901,0.0006539928799121,USA,BBG000BVVQQ8,,US,0.0021089870903674424,0.0021089870903674424,1.379262540926844e-06,1.379262540926844e-06,False
AU000000WBC1,WBC,01536201W,-0.0001632435416064,AUS,BBG000D0JD23,,AU,-0.0034732272069464276,-0.008756153736820371,5.669819100656396e-07,1.4293855468486712e-06,False
US92343V1044,VZ,00213601,-0.000278541499362,USA,BBG000HS77T5,,US,-0.00519792083166748,-0.00519792083166748,1.4478366620176337e-06,1.4478366620176337e-06,False
AU000000SOL3,SOL,10456601W,-8.471989703194673e-05,AUS,BBG01X2HQSB4,,AU,-0.011915467625899123,-0.017153515669351305,1.0094771903536685e-06,1.4532440812433272e-06,False
CA7392391016,POW,00870201C,7.275944147223167e-05,CAN,BBG000BCC284,,CN,0.02591463414634143,0.020026974480185755,1.8855343064450255e-06,1.4571514775569526e-06,False
US34959E1091,FTNT,18337701,0.0002987813050393,USA,BBG000BCMBG4,,US,0.004914292400397757,0.004914292400397757,1.4682986967355561e-06,1.4682986967355561e-06,False
JP3183200009,8697,24094801W,0.0001286658332078,JPN,BBG000DDGPC0,,JP,-0.01733333333333331,0.011553736228485656,-2.230207775601864e-06,1.4865710985012517e-06,False
HK0669013440,669,10340901W,-4.492022401310164e-05,HKG,BBG000BFGXC0,,HK,-0.03260516605166053,-0.033384337262274855,1.4646313630249676e-06,1.4996319083503228e-06,False
US2786421030,EBAY,11452401,2.8291567169640884e-05,USA,BBG000C43RR5,,US,0.054170838789185716,0.054170838789185716,1.5325779242400355e-06,1.5325779242400355e-06,False
JP3379550001,5016,36616301W,-0.0004603077074491,JPN,BBG01S9NYGQ6,,JP,-0.03181336161187698,-0.0033519259816173763,1.4643935549812296e-05,1.5429173641373686e-06,False
NO0010582521,GJF,29609101W,-6.013634835671903e-05,NOR,BBG000G6J4S9,,NO,-0.02470007057163026,-0.025659621517450937,1.4853720483311016e-06,1.543075938274993e-06,False
JP3734800000,6594,22182101W,2.8166393786599877e-05,JPN,BBG000BR3NP6,,JP,0.02518403719488571,0.0553206653476519,7.09343508767529e-07,1.5581836447186735e-06,False
SGXE62145532,9CI,35029801W,-0.000289323734386,SGP,BBG0122MR478,,SP,-0.0037735849056602655,-0.00549297666564319,1.0917876769282696e-06,1.5892485217990463e-06,False
US8926721064,TW,03491901,-3.295619490847498e-05,USA,BBG00NK8H8T2,,US,-0.048242339832869074,-0.048242339832869074,1.5898839543729196e-06,1.5898839543729196e-06,False
US7731211089,RKLB,03950301,-0.0004705660116208,USA,BBG01V7JN3F3,,US,-0.003441802252815984,-0.003441802252815984,1.619595158895102e-06,1.619595158895102e-06,False
JP3371200001,4063,10069701W,-0.0003087843303109,JPN,BBG000BG24K8,,JP,-0.03370413415241569,-0.0052983640422819,1.0407308492962411e-05,1.6360517925393695e-06,False
US29444U7000,EQIX,13874301,-5.643554621257694e-05,USA,BBG000MBDGM6,,US,-0.029195964536838925,-0.029195964536838925,1.6476902058395308e-06,1.6476902058395308e-06,False
SE0007100599,SHB A,01565401W,0.0001610973134565,SWE,BBG000BGX8G0,,SS,0.032105441027374226,0.010336505653059547,5.172100296846081e-06,1.665183291235818e-06,False
CH0531751755,BCVN,01553102W,-4.933004922382551e-05,CHE,BBG000BD7QX7,,SW,-0.022359290670778686,-0.03536906262758588,1.1029849093993352e-06,1.7447576004193787e-06,False
US46625H1005,JPM,00296801,-8.826625780353797e-05,USA,BBG000DMBXR2,,US,-0.019942699848323087,-0.019942699848323087,1.760267486110663e-06,1.760267486110663e-06,False
US2546871060,DIS,00398001,-0.0003513770018797,USA,BBG000BH4R78,,US,-0.005206880520688073,-0.005206880520688073,1.8295780665051864e-06,1.8295780665051864e-06,False
SE0007100581,ASSA B,22349201W,-3.1710721476977844e-05,SWE,BBG000BGRXM5,,SS,-0.03751399776035824,-0.05781464794211488,1.1895959344666909e-06,1.8333441981819354e-06,False
US1720621010,CINF,01482401,0.0003580540707225,USA,BBG000BFPK65,,US,0.005120659211300893,0.005120659211300893,1.8334728753889512e-06,1.8334728753889512e-06,False
CA7800871021,RY,01563301C,-0.0001438741424519,CAN,BBG000BCJG31,,CN,-0.0071205584201479155,-0.01281864047250314,1.024464236477437e-06,1.8442709053806074e-06,False
US0304201033,AWK,17943701,-0.0005474509896312,USA,BBG000TRJ294,,US,-0.0034001302177529835,-0.0034001302177529835,1.8614046525838183e-06,1.8614046525838183e-06,False
US55024U1097,LITE,02324901,0.0003683240391017,USA,BBG0073F9RT7,,US,0.0050723687087324,0.0050723687087324,1.868275330613392e-06,1.868275330613392e-06,False
IT0003132476,ENI,06161601W,5.833481505054534e-05,ITA,BBG000FVRTJ1,,IM,0.03990559965672591,0.032565150616361116,2.3278857754562115e-06,1.8996820382985783e-06,False
US12541W2098,CHRW,06560901,6.409976522289153e-05,USA,BBG000BTCH57,,US,0.029833622878524757,0.029833622878524757,1.9123282222617226e-06,1.9123282222617226e-06,False
US29362U1043,ENTG,13757301,-5.227840949295572e-05,USA,BBG000CTV4N4,,US,-0.037622884174735804,-0.037622884174735804,1.966864545192882e-06,1.966864545192882e-06,False
ES0140609019,CABK,28687901W,-0.0001503962007493,ESP,BBG000TFZP37,,SM,-0.006079027355623157,-0.013094609683300007,9.142626185367867e-07,1.9693795466633156e-06,False
CA8911605092,TD,01570601C,-5.9249899090547016e-05,CAN,BBG000BCRMB0,,CN,-0.027816171389080768,-0.033395542626083574,1.6481053478883965e-06,1.978682530669513e-06,False
US00287Y1091,ABBV,01610101,8.353982073221284e-05,USA,BBG0025Y4RY4,,US,0.023750097496294975,0.023750097496294975,1.9840788872130592e-06,1.9840788872130592e-06,False
DE0006047004,HEI,10037301W,-1.9431972553490416e-05,DEU,BBG000BC1HT0,,GR,-0.095861229458308,-0.10224322855495793,1.8627727797776879e-06,1.98678761106019e-06,False
AU000000SCG8,SCG,29610801W,-4.809382253928965e-05,AUS,BBG0064P2D05,,AU,-0.03621169916434541,-0.0413203228526684,1.7415590334561716e-06,1.987252274542389e-06,False
US7707001027,HOOD,03929301,-0.0005357370414535,USA,BBG008NMBXN8,,US,-0.003721018986737934,-0.003721018986737934,1.9934877031472813e-06,1.9934877031472813e-06,False
US0255371017,AEP,00144001,-0.0001418493964958,USA,BBG000BB9KF2,,US,-0.0142122028914482,-0.0142122028914482,2.015992403027791e-06,2.015992403027791e-06,False
US8425871071,SO,00985001,-0.0001021166569484,USA,BBG000BT9DW0,,US,-0.020113636363636278,-0.020113636363636278,2.0539373045303093e-06,2.0539373045303093e-06,False
NO0010063308,TEL,22161201W,-0.0001490598646723,NOR,BBG000BBPTP4,,NO,-0.013858497447118978,-0.014828589788231983,2.06574575402897e-06,2.210347587114909e-06,False
DE000A0D9PT0,MTX,27309901W,-4.5577958559149726e-05,DEU,BBG000BVTMG1,,GR,-0.0418445772843723,-0.048607857762952955,1.9071904093922586e-06,2.2154469267689142e-06,False
US29476L1070,EQR,02873301,-6.758336445386672e-05,USA,BBG000BG8M31,,US,-0.03300583358919251,-0.03300583358919251,2.2306452805620735e-06,2.2306452805620735e-06,False
JP3137200006,7202,01893101W,-0.0001899349506553,JPN,BBG000BM8G22,,JP,-0.04000874508089203,-0.011787837085849517,7.599059022719704e-06,2.2389222552335433e-06,False
US68902V1070,OTIS,03619001,-8.47175441172608e-05,USA,BBG00RP60KV0,,US,-0.026430479403908302,-0.026430479403908302,2.2391253049409547e-06,2.2391253049409547e-06,False
FR0010307819,LR,27703901W,-0.0001389133936241,FRA,BBG000NH2QV2,,FP,-0.009154155986818013,-0.016148255306337123,1.2716348738932623e-06,2.2432089457116704e-06,False
US9297401088,WAB,06097901,-6.734678183672962e-05,USA,BBG000BDD940,,US,-0.033434756758647266,-0.033434756758647266,2.251723269188739e-06,2.251723269188739e-06,False
US5007541064,KHC,00556804,-0.0001085116771433,USA,BBG005CPNTQ2,,US,-0.02111024542267248,-0.02111024542267248,2.2907081357208626e-06,2.2907081357208626e-06,False
JP3758190007,3659,31130501W,0.000159434109523,JPN,BBG001CDRZ53,,JP,-0.014511041009463765,0.01445935463072101,-2.3135549015955907e-06,2.305314329826271e-06,False
CH0008038389,SPSN,24351501W,-0.0002980984665078,CHE,BBG000CGWPH1,,SW,0.00560448358686938,-0.0077774203033292855,-1.6706879628138967e-06,2.3184370658090886e-06,False
JP3802400006,6954,10004801W,-0.0003094477882137,JPN,BBG000BM3TW6,,JP,-0.03583815028901738,-0.0074950704899499065,1.10900363406066e-05,2.3193329856207715e-06,False
US5705351048,MKL,01290901,-0.0002764373428157,USA,BBG000FC7366,,US,-0.008464094158887603,-0.008464094158887603,2.3397916986247764e-06,2.3397916986247764e-06,False
JP3778630008,7832,20400902W,-0.0001390701935272,JPN,BBG000BKJ7P9,,JP,-0.04493006993006998,-0.01685405804982687,6.2484335203654615e-06,2.3438971147080857e-06,False
LU1778762911,SPOT,03317501,0.0003385492549932,LUX,BBG003T4VFC2,,US,0.007008572164379334,0.007008572164379334,2.372746884816703e-06,2.372746884816703e-06,False
JP3173400007,4684,22545601W,9.391616372703836e-05,JPN,BBG000BYYCK6,,JP,-0.003933136676499527,0.025347826059650247,-3.6938510807094906e-07,2.3805705823426023e-06,False
US4663131039,JBL,02819501,-9.182082796151415e-05,USA,BBG000BJNGN9,,US,-0.026272685579505906,-0.026272685579505906,2.4123797426827657e-06,2.4123797426827657e-06,False
JP3862400003,6586,00697201W,8.199457108856629e-05,JPN,BBG000BLVPB8,,JP,0.00018871485185889547,0.029590973303697643,1.547359333621246e-08,2.426299164129904e-06,False
GB00BDSFG982,FTI,03092301,-3.542329376607191e-05,USA,BBG00DL8NMV2,,US,-0.06871401151631484,-0.06871401151631484,2.434076615787669e-06,2.434076615787669e-06,False
FR0000130809,GLE,01578401W,0.000353901409435,FRA,BBG000BCDPP3,,FP,0.014039917412250524,0.006882075075437699,4.968746560546459e-06,2.435576069034886e-06,False
SE0012673267,EVO,31943201W,4.393851312393667e-05,SWE,BBG0088M4L77,,SS,0.07926975738650022,0.056505761310439606,3.4829952752580154e-06,2.4827791349167837e-06,False
CH0012221716,ABBN,21041801W,-0.0001124568833672,CHE,BBG000DM2M32,,SW,-0.009367088607594831,-0.0225497012319833,1.0533935910345197e-06,2.5358691214103517e-06,False
JP3890350006,8316,01013701W,0.0002601255675395,JPN,BBG000PJ4DL4,,JP,-0.01906810035842299,0.009768066791343122,-4.960100427634923e-06,2.540923917861872e-06,False
NO0010161896,DNB,20070503W,-0.0001850467819136,NOR,BBG011M0SYB4,,NO,-0.012852664576802564,-0.01382382399971882,2.378344218952236e-06,2.558054144887958e-06,False
JP3890310000,8725,01577902W,6.579824864859417e-05,JPN,BBG000MD5MH4,,JP,0.009398864303896692,0.03907172373081469,6.184288104821905e-07,2.5708509931693225e-06,False
JP3200450009,8591,01566801W,0.0002399363800934,JPN,BBG000BN25M8,,JP,-0.018141311266709148,0.010721987837995606,-4.352760555481806e-06,2.572594949254126e-06,False
JE00B4T3BW64,GLEN,26740701W,-7.701668684261494e-05,CHE,BBG01958XK14,,SW,-0.022075386694698995,-0.033782166040148165,1.7001731439952609e-06,2.6017905027793125e-06,False
FR0010340141,ADP,27814201W,-0.0001811989554695,FRA,BBG000H291V0,,FP,-0.007407407407407418,-0.014413822016903666,1.342214484959261e-06,2.611769493786226e-06,False
CH1256740924,SGSN,10134001W,-0.0002432974492212,CHE,BBG000BHR3B1,,SW,0.002587322121604174,-0.010754392322204542,-6.29488872499879e-07,2.6165162199164227e-06,False
US2538681030,DLR,16099101,-0.0001479948016385,USA,BBG000Q5ZRM7,,US,-0.01771485532625683,-0.01771485532625683,2.6217065000641044e-06,2.6217065000641044e-06,False
US49446R1095,KIM,02473101,-7.3205456844437e-05,USA,BBG000CN3S73,,US,-0.035934204976803,-0.035934204976803,2.630579891668505e-06,2.630579891668505e-06,False
JP3160400002,4523,10041801W,6.825233757107322e-05,JPN,BBG000BG6F83,,JP,0.009493670886076,0.03916943495853209,6.47965230105129e-07,2.6734054972579288e-06,False
JP3733000008,6701,00765201W,0.0001743724655348,JPN,BBG000BGJMB0,,JP,-0.0136511817440913,0.015344312473097865,-2.3803902181808513e-06,2.675625597870459e-06,False
DE0005810055,DB1,24377401W,-6.23140646689424e-05,DEU,BBG000D54HT0,,GR,-0.03648366921473245,-0.04328485553778838,2.273445722807141e-06,2.6972552871675746e-06,False
SE0015949748,BEIJ B,10321902W,-6.531397363258759e-05,SWE,BBG000BJ94B5,,SS,-0.02164502164502169,-0.042280615020893864,1.4137223729997343e-06,2.7615149746442487e-06,False
NL0000226223,STMMI,03114203W,-0.0001674501460875,NLD,BBG000BHHJP2,,FP,-0.0095315587585727,-0.016523138737972065,1.5960609065645889e-06,2.7668019954974528e-06,False
FI0009014377,ORNBV,21145302W,0.0002664097001317,FIN,BBG000PPDXX3,,FH,0.017699115044247815,0.01051556271286902,4.715215931534521e-06,2.8014479090515216e-06,False
JP3300200007,9766,20059501W,-7.548326611684415e-05,JPN,BBG000BNHYW8,,JP,-0.06469124632436096,-0.03719637323784952,4.8831065617320544e-06,2.8077037396940553e-06,False
NO0003054108,MOWI,21542201W,-0.000161898987406,NOR,BBG000JDLX22,,NO,-0.016551093133005845,-0.01752043390787017,2.6796052186960466e-06,2.836540508597928e-06,False
JP3388200002,8267,22239801W,0.0003493039767697,JPN,BBG000BN0FD8,,JP,-0.020674486803519132,0.008149135859124579,-7.221680458141916e-06,2.846525562828781e-06,False
US30225T1025,EXR,16047901,-0.0001315426707299,USA,BBG000PV27K3,,US,-0.021688873139617204,-0.021688873139617204,2.853012297907238e-06,2.853012297907238e-06,False
IT0003796171,PST,23332001W,-4.457152349338208e-05,ITA,BBG000BMTRX1,,IM,-0.05793450881612083,-0.06458410513808222,2.582229320775281e-06,2.8786119594610897e-06,False
DE0005190003,BMW,10002201W,-0.0006042196706211,DEU,BBG000BBX8Q0,,GR,0.0022661055357720006,-0.004808705830848359,-1.3692255404168095e-06,2.9055146532289586e-06,False
US74460D1090,PSA,01009601,-9.570270802125644e-05,USA,BBG000BPPN67,,US,-0.03039186944200134,-0.03039186944200134,2.9085842074280002e-06,2.9085842074280002e-06,False
SE0000114837,TREL B,10104802W,-0.0001449719108156,SWE,BBG000BCFY18,,SS,0.000888888888888939,-0.020221836870192966,-1.2886392072498504e-07,2.9315983312732266e-06,False
US65473P1057,NI,00797401,-0.0004657213505475,USA,BBG000BPZBB6,,US,-0.006353861192570975,-0.006353861192570975,2.9591288157955035e-06,2.9591288157955035e-06,False
US30161N1019,EXC,00853901,-0.0001488067918771,USA,BBG000J6XT05,,US,-0.01993595608417198,-0.01993595608417198,2.966605667888385e-06,2.966605667888385e-06,False
JP3951600000,8113,10485401W,-0.0002143006520736,JPN,BBG000BDJH37,,JP,-0.04222244509076323,-0.01406709414575713,9.04829751509233e-06,3.0145874482164746e-06,False
US7607591002,RSG,11216801,-0.0005951317414539,USA,BBG000BPXVJ6,,US,-0.005069708491761582,-0.005069708491761582,3.017144443365695e-06,3.017144443365695e-06,False
JP3633400001,7203,01966101W,-0.0001860115956579,JPN,BBG000BCM915,,JP,-0.04435994930291509,-0.016267525713993702,8.251464953138785e-06,3.0259484154658873e-06,False
US3364331070,FSLR,17540401,-5.679115960532657e-05,USA,BBG000BFL116,,US,-0.05364041604754832,-0.05364041604754832,3.0463014290524372e-06,3.0463014290524372e-06,False
JP3249600002,6971,00651201W,0.000229122696974,JPN,BBG000C26Y00,,JP,-0.015586546349466768,0.013352079835647901,-3.57123153610008e-06,3.0592645421558096e-06,False
US9311421039,WMT,01125901,0.0001219914002372,USA,BBG000BWXBC2,,US,0.02507866882807286,0.02507866882807286,3.0593819264216273e-06,3.0593819264216273e-06,False
CA00208D4084,ARX,10523901C,-0.0003514130259807,CAN,BBG01HQNNMQ0,,MM,0.0,-0.008766258136475469,-0.0,3.0805772982667766e-06,False
US9344231041,WBD,16429601,-0.0001912970745166,USA,BBG011386VF4,,US,-0.016123378899404184,-0.016123378899404184,3.084355214778698e-06,3.084355214778698e-06,False
GB0004052071,HLMA,10017401W,-5.891484180264215e-05,GBR,BBG000BDLSV9,,LN,-0.04735682819383258,-0.05383109352366389,2.79002004131455e-06,3.1714503590098926e-06,False
FR0000130577,PUB,10129202W,-7.028083888922657e-05,FRA,BBG000BCB2K1,,FP,-0.038732045567112405,-0.0455173976892671,2.7221206543524092e-06,3.199000893656235e-06,False
DE0007037129,RWE,10095301W,0.0002587855272151,DEU,BBG000BBQ012,,GR,0.019815510761872268,0.012616989815004365,5.127967399547603e-06,3.2650943611434514e-06,False
AU000000CSL8,CSL,22300301W,0.0001342310871337,AUS,BBG000BKBN81,,AU,0.029877018126712063,0.02441548468556798,4.010424623461822e-06,3.277317052239993e-06,False
DE0007164600,SAP,10348702W,-0.0001094794704396,DEU,BBG000BG7DY8,,GR,-0.02310924369747902,-0.030004790501894085,2.529987762259667e-06,3.2849085747985044e-06,False
US4432011082,HWM,02819201,-4.735843354734532e-05,USA,BBG00DYNJGH9,,US,-0.07030006123698718,-0.07030006123698718,3.329300778466164e-06,3.329300778466164e-06,False
JP3753000003,9101,10015301W,4.260830289788234e-05,JPN,BBG000BH1S60,,JP,0.047443181818181746,0.078234347618795,2.021473461348392e-06,3.3334327803598374e-06,False
US9426222009,WSO,01131302,-0.0001862069176803,USA,BBG000DJN7L9,,US,-0.018139564908656647,-0.018139564908656647,3.3777124697026868e-06,3.3777124697026868e-06,False
US7739031091,ROK,00920301,-0.0001510736988814,USA,BBG000BBCDZ2,,US,-0.022406521687910796,-0.022406521687910796,3.3850361104589946e-06,3.3850361104589946e-06,False
IE00BK9ZQ967,TT,00595901,-6.96119233363897e-05,IRL,BBG000BM6788,,US,-0.048900765076507646,-0.048900765076507646,3.404076309596653e-06,3.404076309596653e-06,False
US2605571031,DOW,03444301,-0.0002369143660566,USA,BBG00BN96922,,US,-0.014415289925494013,-0.014415289925494013,3.4151892742205066e-06,3.4151892742205066e-06,False
US92338C1036,VLTO,04319701,-0.0001195197459957,USA,BBG019Q32XJ9,,US,-0.028609110276960448,-0.028609110276960448,3.419353593465283e-06,3.419353593465283e-06,False
US3379321074,FE,00809901,-0.0003277058574566,USA,BBG000BB6M98,,US,-0.0104666375926733,-0.0104666375926733,3.4299784469944876e-06,3.4299784469944876e-06,False
US45866F1049,ICE,16361001,-9.115599492151356e-05,USA,BBG000C1FB75,,US,-0.037834474175482136,-0.037834474175482136,3.4488391357983854e-06,3.4488391357983854e-06,False
US3755581036,GILD,02485601,0.0002332811915941,USA,BBG000CKGBP2,,US,0.014812764794314592,0.014812764794314592,3.4555394220208415e-06,3.4555394220208415e-06,False
US2091151041,ED,00341301,-0.0002318943083779,USA,BBG000BHLYS1,,US,-0.014950476546439884,-0.014950476546439884,3.4669304186566917e-06,3.4669304186566917e-06,False
IE000S9YS762,LIN,02512401,-6.552180574264212e-05,GBR,BBG01FND0CC1,,US,-0.05301830140120101,-0.05301830140120101,3.473854845214343e-06,3.473854845214343e-06,False
US8816242098,TEVA,01453890,0.0001975116666082,ISR,BBG000D86P14,,GR,0.019354838709677358,0.01786314272464984,3.822806450481278e-06,3.5281790904057323e-06,False
US9024941034,TSN,01079301,-7.715253643406458e-05,USA,BBG000DKCC19,,US,-0.04601378309756976,-0.04601378309756976,3.5500800769043955e-06,3.5500800769043955e-06,False
JP3788600009,6501,00565001W,0.0002130400821928,JPN,BBG000C2QRN8,,JP,-0.012136815005516777,0.016902941982246178,-2.5856280663341022e-06,3.6010041491978555e-06,False
US2971781057,ESS,03029301,-8.797398859394686e-05,USA,BBG000CGJMB9,,US,-0.04106587503534065,-0.04106587503534065,3.6127288219595054e-06,3.6127288219595054e-06,False
US29084Q1004,EME,00622301,0.0005405735091263,USA,BBG000BBRPL4,,US,0.0066980695401204216,0.0066980695401204216,3.6207989556748784e-06,3.6207989556748784e-06,False
HK0012000102,12,01569701W,-0.0002196947419791,HKG,BBG000BDWD59,,HK,-0.01574832464631415,-0.016541033026618024,3.4598241197750883e-06,3.6339779828506183e-06,False
JP3486800000,1878,20154301W,0.000106114370944,JPN,BBG000BNKQL3,,JP,0.00480480480480483,0.03434270586131061,5.098588393705732e-07,3.644254628987797e-06,False
ES0113860A34,SAB,24543601W,0.0004652247073693,ESP,BBG000BC1543,,SM,0.015139003578309884,0.007973064547466269,7.043038509582001e-06,3.7092666209315353e-06,False
SE0000108227,SKF B,01174905W,-7.546789727914775e-05,SWE,BBG000BCD7C7,,SS,-0.02877697841726623,-0.049262094432497294,2.1717380511984996e-06,3.7177066823873824e-06,False
US1729081059,CTAS,00306201,-0.0003261415891432,USA,BBG000H3YXF8,,US,-0.011546657416125594,-0.011546657416125594,3.7658451989873167e-06,3.7658451989873167e-06,False
GB0007188757,RIO,01956501W,-5.606627683780045e-05,GBR,BBG000DZG349,,LN,-0.06150638519676832,-0.06788467865849779,3.448434019734404e-06,3.8060411867124608e-06,False
US12514G1085,CDW,02832002,-0.0003572428547071,USA,BBG001P63B80,,US,-0.010687537314756357,-0.010687537314756357,3.818046340112215e-06,3.818046340112215e-06,False
CA05534B7604,BCE,00213701C,-0.000141226685384,CAN,BBG000DQ7170,,CN,-0.021970624235006064,-0.027570292434169197,3.102838436527287e-06,3.893661015545289e-06,False
US0028241000,ABT,00107801,-5.373513507838719e-05,USA,BBG000B9ZXB4,,US,-0.07249003262051468,-0.07249003262051468,3.89526169470005e-06,3.89526169470005e-06,False
JP3397200001,7269,10115501W,-6.185104820345585e-05,JPN,BBG000BGQTF3,,JP,-0.09003143242029632,-0.06328119174224045,5.5685384664539255e-06,3.914008040821446e-06,False
DK0060636678,TRYG,27428201W,-0.0002240472362266,DNK,BBG000QMPFL8,,DC,-0.010382868267358791,-0.01748309273150317,2.3262529394066043e-06,3.917038607186644e-06,False
US14448C1045,CARR,03619101,-5.7662539138018814e-05,USA,BBG00RP5HYS8,,US,-0.06801786327722437,-0.06801786327722437,3.9220827033073626e-06,3.9220827033073626e-06,False
US64110L1061,NFLX,14757901,-6.994361913971436e-05,USA,BBG000CL9VN6,,US,-0.05724861196792108,-0.05724861196792108,4.004175111761565e-06,4.004175111761565e-06,False
JP3436120004,8473,24221801W,0.000776483617725,JPN,BBG000DQNP15,,JP,-0.023536511768255886,0.0051681578644320325,-1.8275715806442366e-05,4.012989915548094e-06,False
AU000000ORG5,ORG,01752501W,7.966198287245967e-05,AUS,BBG000C3W502,,AU,0.056015490533562806,0.05041408439205597,4.462305047477107e-06,4.016085927370699e-06,False
JP3402600005,5713,10014501W,-3.990989244823167e-05,JPN,BBG000BB13F8,,JP,-0.12730544309491676,-0.1016511471315712,5.0807465419926045e-06,4.056886349260379e-06,False
US1252691001,CF,16394601,0.0002704863086023,USA,BBG000BWJFZ4,,US,0.01507344458971005,0.01507344458971005,4.0771603849919814e-06,4.0771603849919814e-06,False
US5312297550,FWONK,02718703,-8.892262211721418e-05,USA,BBG01HLMBCG3,,US,-0.045922961480740376,-0.045922961480740376,4.083590150255259e-06,4.083590150255259e-06,False
